startYear,showName,theatre,type,attendance,capacity,grossEarnings,performances
1995,Miss Saigon,Broadway,Musical,13285,95,541098,8
1995,Show Boat,Gershwin,Musical,14073,92,846722,8
1995,Smokey Joe'S Cafe,Virginia,Musical,7632,79,265786,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,575001,8
1995,Uncle Vanya,Circle In The Square,Play,2542,44,63573,8
1995,Beauty And The Beast,Palace,Musical,12958,93,654917,8
1995,Having Our Say,Booth,Play,3910,31,87787,8
1995,Miss Saigon,Broadway,Musical,13199,95,548346,8
1995,Show Boat,Gershwin,Musical,14026,91,832693,8
1995,Smokey Joe'S Cafe,Virginia,Musical,6914,71,272501,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,816353,8
1995,Beauty And The Beast,Palace,Musical,12496,90,633756,8
1995,Having Our Say,Booth,Play,3465,55,77778,0
1995,Miss Saigon,Broadway,Musical,12990,93,524958,8
1995,Show Boat,Gershwin,Musical,14061,92,841368,8
1995,Smokey Joe'S Cafe,Virginia,Musical,6575,68,265436,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,827432,8
1995,Beauty And The Beast,Palace,Musical,12874,92,646656,8
1995,Having Our Say,Booth,Play,4275,68,109030,5
1995,Miss Saigon,Broadway,Musical,12781,92,526333,8
1995,Show Boat,Gershwin,Musical,14133,92,832961,8
1995,Smokey Joe'S Cafe,Virginia,Musical,6661,69,272551,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,823706,8
1995,Beauty And The Beast,Palace,Musical,13903,100,698661,8
1995,Hamlet 95,Belasco,Play,3408,87,172544,0
1995,Having Our Say,Booth,Play,5929,95,153547,8
1995,Miss Saigon,Broadway,Musical,13532,97,599230,8
1995,Show Boat,Gershwin,Musical,14581,95,901095,8
1995,Smokey Joe'S Cafe,Virginia,Musical,6760,70,258973,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,831350,8
1995,Beauty And The Beast,Palace,Musical,13907,100,694389,8
1995,Hamlet 95,Belasco,Play,7356,94,345016,0
1995,Having Our Say,Booth,Play,4970,80,164527,8
1995,Miss Saigon,Broadway,Musical,13651,98,639911,8
1995,Show Boat,Gershwin,Musical,15174,99,929967,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8675,89,357175,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,828493,8
1995,The Rose Tattoo,Circle In The Square,Play,1149,53,22162,0
1995,Beauty And The Beast,Palace,Musical,13219,95,669176,8
1995,Hamlet 95,Belasco,Play,6028,88,271658,0
1995,Having Our Say,Booth,Play,4433,71,133919,8
1995,Miss Saigon,Broadway,Musical,13220,95,556451,8
1995,Show Boat,Gershwin,Musical,14437,94,848034,8
1995,Smokey Joe'S Cafe,Virginia,Musical,7415,76,298361,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,825082,8
1995,The Rose Tattoo,Circle In The Square,Play,2607,45,61479,1
1995,Beauty And The Beast,Palace,Musical,13227,95,665357,8
1995,Hamlet 95,Belasco,Play,6538,83,296818,8
1995,Having Our Say,Booth,Play,4032,65,126171,8
1995,Miss Saigon,Broadway,Musical,12744,91,558840,8
1995,Show Boat,Gershwin,Musical,14578,95,848683,8
1995,Smokey Joe'S Cafe,Virginia,Musical,7518,78,291037,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,825171,8
1995,The Rose Tattoo,Circle In The Square,Play,3688,64,94699,8
1995,Beauty And The Beast,Palace,Musical,12754,92,644291,8
1995,Hamlet 95,Belasco,Play,6751,99,285521,7
1995,Having Our Say,Booth,Play,4674,75,166293,8
1995,Miss Saigon,Broadway,Musical,11941,86,522820,8
1995,Show Boat,Gershwin,Musical,14131,92,837428,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8409,87,349459,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,828232,8
1995,The Rose Tattoo,Circle In The Square,Play,4111,71,108295,8
1995,Beauty And The Beast,Palace,Musical,13611,98,678223,8
1995,Hamlet 95,Belasco,Play,7719,99,360116,8
1995,Having Our Say,Booth,Play,4971,80,171435,8
1995,Miss Saigon,Broadway,Musical,12628,91,564672,8
1995,Show Boat,Gershwin,Musical,15028,98,893924,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8806,91,367681,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,813579,8
1995,The Rose Tattoo,Circle In The Square,Play,4336,75,111942,8
1995,Beauty And The Beast,Palace,Musical,13551,97,684431,8
1995,Hamlet 95,Belasco,Play,6780,99,324495,7
1995,Having Our Say,Booth,Play,4634,74,153289,8
1995,Miss Saigon,Broadway,Musical,13308,95,591314,8
1995,Show Boat,Gershwin,Musical,15007,98,906860,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9077,94,371958,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,830880,8
1995,The Rose Tattoo,Circle In The Square,Play,3858,67,101137,8
1995,A Month In The Country,Criterion,Play,3992,100,156955,8
1995,Arcadia,Vivian Beaumont,Play,5644,66,223340,8
1995,Beauty And The Beast,Palace,Musical,12165,87,649179,8
1995,Cats,Winter Garden,Musical,8443,71,365355,8
1995,Chronicle Of A Death Foretold,Plymouth,Musical,4973,61,103769,0
1995,Hamlet 95,Belasco,Play,7786,99,384043,8
1995,Having Our Say,Booth,Play,4226,68,135211,8
1995,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,8197,75,426492,8
1995,Indiscretions,Ethel Barrymore,Play,6549,75,280896,8
1995,Jackie Mason:  Politically Incorrect,Golden,Play,2343,42,57491,7
1995,Kiss Of The Spider Woman,Broadhurst,Musical,4537,50,186660,8
1995,Les Miserables,Imperial,Musical,10327,91,436174,8
1995,Love! Valour! Compassion!,Walter Kerr,Play,4154,55,120573,8
1995,Miss Saigon,Broadway,Musical,12408,89,532785,8
1995,Show Boat,Gershwin,Musical,13890,91,841201,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8595,89,344624,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,830699,8
1995,The Rose Tattoo,Circle In The Square,Play,3558,61,98592,8
1995,Tommy,St. James,Musical,6007,47,229369,8
1995,A Month In The Country,Criterion,Play,3489,100,164039,7
1995,Arcadia,Vivian Beaumont,Play,5862,68,237959,8
1995,Beauty And The Beast,Palace,Musical,12634,91,660900,8
1995,Buttons On Broadway,Ambassador,Special,1684,25,27020,3
1995,Hamlet 95,Belasco,Play,8000,102,395935,8
1995,Having Our Say,Booth,Play,4026,64,139511,8
1995,Miss Saigon,Broadway,Musical,12611,90,549940,8
1995,Show Boat,Gershwin,Musical,14843,97,914980,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9695,100,425706,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,831263,8
1995,The Rose Tattoo,Circle In The Square,Play,3851,66,104038,8
1995,Arcadia,Vivian Beaumont,Play,5598,65,224376,8
1995,Beauty And The Beast,Palace,Musical,13253,95,694791,8
1995,Hamlet 95,Belasco,Play,7016,102,343377,7
1995,Having Our Say,Booth,Play,4170,67,140144,8
1995,Miss Saigon,Broadway,Musical,12816,92,555539,8
1995,Show Boat,Gershwin,Musical,15169,99,945355,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9684,100,449962,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,831416,8
1995,The Play'S The Thing,Criterion,Play,1240,83,32682,0
1995,The Rose Tattoo,Circle In The Square,Play,4308,74,110597,8
1995,Arcadia,Vivian Beaumont,Play,5727,67,228509,8
1995,Beauty And The Beast,Palace,Musical,13452,97,707501,8
1995,Hamlet 95,Belasco,Play,7995,102,397714,8
1995,Having Our Say,Booth,Play,4822,77,148142,8
1995,Miss Saigon,Broadway,Musical,12990,93,563149,8
1995,Show Boat,Gershwin,Musical,15094,98,942277,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9737,100,461366,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,832134,8
1995,The Rose Tattoo,Circle In The Square,Play,4405,76,103296,8
1995,Arcadia,Vivian Beaumont,Play,5956,69,229288,8
1995,Beauty And The Beast,Palace,Musical,13070,94,691622,8
1995,Hamlet 95,Belasco,Play,7011,102,356271,7
1995,Having Our Say,Booth,Play,4495,72,136258,8
1995,Miss Saigon,Broadway,Musical,12650,91,527770,8
1995,Show Boat,Gershwin,Musical,14355,94,897318,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9653,100,450520,8
1995,Sunset Boulevard,Minskoff,Musical,13680,100,838570,8
1995,The Rose Tattoo,Circle In The Square,Play,4930,85,123711,8
1995,Arcadia,Vivian Beaumont,Play,4367,51,160324,8
1995,Beauty And The Beast,Palace,Musical,12855,92,613880,8
1995,Hamlet 95,Belasco,Play,8020,102,401321,8
1995,Having Our Say,Booth,Play,4412,71,126339,8
1995,Miss Saigon,Broadway,Musical,12799,92,529161,8
1995,Show Boat,Gershwin,Musical,13368,87,784546,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8926,92,431618,8
1995,Sunset Boulevard,Minskoff,Musical,11756,86,722906,8
1995,Arcadia,Vivian Beaumont,Play,5983,70,206882,8
1995,Beauty And The Beast,Palace,Musical,12807,92,682685,8
1995,Hamlet 95,Belasco,Play,7016,102,359707,7
1995,Having Our Say,Booth,Play,4123,66,116019,8
1995,Miss Saigon,Broadway,Musical,12462,89,533135,8
1995,Show Boat,Gershwin,Musical,13547,88,822836,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9083,94,435314,8
1995,Sunset Boulevard,Minskoff,Musical,12889,94,795120,8
1995,Arcadia,Vivian Beaumont,Play,6551,76,211324,8
1995,Beauty And The Beast,Palace,Musical,13449,97,710681,8
1995,Hamlet 95,Belasco,Play,7964,102,400400,8
1995,Having Our Say,Booth,Play,4099,66,119005,8
1995,Miss Saigon,Broadway,Musical,13044,94,547300,8
1995,Show Boat,Gershwin,Musical,13684,89,834240,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9509,98,446152,8
1995,Sunset Boulevard,Minskoff,Musical,12545,92,764033,8
1995,Arcadia,Vivian Beaumont,Play,6023,70,199709,8
1995,Beauty And The Beast,Palace,Musical,13733,99,725939,8
1995,Having Our Say,Booth,Play,4665,75,135927,8
1995,Miss Saigon,Broadway,Musical,13272,95,557607,8
1995,Show Boat,Gershwin,Musical,13612,89,816331,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9337,96,448330,8
1995,Sunset Boulevard,Minskoff,Musical,12770,93,788005,8
1995,Arcadia,Vivian Beaumont,Play,6342,74,203739,8
1995,Beauty And The Beast,Palace,Musical,13282,95,704174,8
1995,Having Our Say,Booth,Play,3550,57,105741,8
1995,Miss Saigon,Broadway,Musical,12383,89,517937,8
1995,Show Boat,Gershwin,Musical,12766,83,747484,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8963,92,431516,8
1995,Sunset Boulevard,Minskoff,Musical,12320,90,756292,8
1995,Arcadia,Vivian Beaumont,Play,7776,91,254443,8
1995,Beauty And The Beast,Palace,Musical,13883,100,731120,8
1995,Having Our Say,Booth,Play,4686,75,131436,8
1995,Miss Saigon,Broadway,Musical,13662,98,587475,8
1995,Show Boat,Gershwin,Musical,14341,93,845042,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9756,101,480378,8
1995,Sunset Boulevard,Minskoff,Musical,13232,97,816443,8
1995,Arcadia,Vivian Beaumont,Play,8228,96,278822,8
1995,Beauty And The Beast,Palace,Musical,13786,99,728359,8
1995,Having Our Say,Booth,Play,4162,67,111216,8
1995,Miss Saigon,Broadway,Musical,13742,99,587909,8
1995,Show Boat,Gershwin,Musical,13692,89,801410,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9546,98,455580,8
1995,Sunset Boulevard,Minskoff,Musical,12857,94,792915,8
1995,Arcadia,Vivian Beaumont,Play,8465,99,327789,8
1995,Beauty And The Beast,Palace,Musical,13276,95,705992,8
1995,Having Our Say,Booth,Play,4538,73,124627,8
1995,Miss Saigon,Broadway,Musical,13164,94,549987,8
1995,Show Boat,Gershwin,Musical,13309,87,774039,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9056,93,445989,8
1995,Sunset Boulevard,Minskoff,Musical,11997,88,740401,8
1995,Beauty And The Beast,Palace,Musical,12590,90,674299,8
1995,Company 95,Criterion,Musical,3493,100,173012,0
1995,Having Our Say,Booth,Play,4069,65,110385,8
1995,Miss Saigon,Broadway,Musical,12822,92,536886,8
1995,Show Boat,Gershwin,Musical,13614,89,777155,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8846,91,428881,8
1995,Sunset Boulevard,Minskoff,Musical,12155,89,753461,8
1995,Beauty And The Beast,Palace,Musical,12928,93,666146,8
1995,Having Our Say,Booth,Play,2280,36,71868,8
1995,Miss Saigon,Broadway,Musical,11395,82,501022,8
1995,Show Boat,Gershwin,Musical,13005,85,751635,8
1995,Smokey Joe'S Cafe,Virginia,Musical,7714,80,357929,8
1995,Sunset Boulevard,Minskoff,Musical,11823,86,733139,8
1995,Beauty And The Beast,Palace,Musical,12674,91,645502,8
1995,Having Our Say,Booth,Play,3118,50,97390,8
1995,Miss Saigon,Broadway,Musical,11915,85,518014,8
1995,Moon Over Buffalo,Martin Beck,Play,8376,92,203836,0
1995,Show Boat,Gershwin,Musical,13502,88,796676,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8927,92,412730,8
1995,Sunset Boulevard,Minskoff,Musical,12072,88,745239,8
1995,Beauty And The Beast,Palace,Musical,12925,93,663088,8
1995,Garden District,Circle In The Square,Play,1214,56,28854,0
1995,Having Our Say,Booth,Play,3416,55,104626,8
1995,Miss Saigon,Broadway,Musical,12569,90,559919,8
1995,Moon Over Buffalo,Martin Beck,Play,7198,70,208659,0
1995,Show Boat,Gershwin,Musical,14441,94,854007,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9173,95,421587,8
1995,Sunset Boulevard,Minskoff,Musical,12575,92,778134,8
1995,Beauty And The Beast,Palace,Musical,12347,89,633837,8
1995,Garden District,Circle In The Square,Play,3176,55,72218,0
1995,Having Our Say,Booth,Play,3897,62,114236,8
1995,Miss Saigon,Broadway,Musical,12331,88,543587,8
1995,Moon Over Buffalo,Martin Beck,Play,10311,100,274274,1
1995,Show Boat,Gershwin,Musical,14245,93,837503,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8398,87,390044,8
1995,Sunset Boulevard,Minskoff,Musical,12189,89,753479,8
1995,Beauty And The Beast,Palace,Musical,13300,96,671027,8
1995,Garden District,Circle In The Square,Play,3021,52,69546,0
1995,Having Our Say,Booth,Play,4335,69,126768,8
1995,Miss Saigon,Broadway,Musical,12965,93,564664,8
1995,Moon Over Buffalo,Martin Beck,Play,9704,94,355142,8
1995,Patti Lupone On Broadway,Walter Kerr,Special,1872,52,83374,0
1995,Show Boat,Gershwin,Musical,14100,92,821028,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9051,93,416560,8
1995,Sunset Boulevard,Minskoff,Musical,12138,89,752539,8
1995,Victor/Victoria,Marquis,Musical,12895,101,792398,0
1995,Beauty And The Beast,Palace,Musical,13629,98,689188,8
1995,Garden District,Circle In The Square,Play,3684,73,78405,7
1995,Having Our Say,Booth,Play,4702,75,128876,8
1995,Hello Dolly!,Lunt-Fontanne,Musical,9049,90,323839,0
1995,Miss Saigon,Broadway,Musical,13249,95,607607,8
1995,Moon Over Buffalo,Martin Beck,Play,9394,91,438178,8
1995,Show Boat,Gershwin,Musical,14438,94,857449,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9222,95,453329,8
1995,Sunset Boulevard,Minskoff,Musical,12358,90,762251,8
1995,The Tempest,Broadhurst,Play,6550,82,321603,0
1995,Victor/Victoria,Marquis,Musical,12836,100,806787,0
1995,Beauty And The Beast,Palace,Musical,13090,94,666444,8
1995,Garden District,Circle In The Square,Play,4131,71,83833,8
1995,Having Our Say,Booth,Play,4455,71,124022,8
1995,Miss Saigon,Broadway,Musical,12977,93,593347,8
1995,Moon Over Buffalo,Martin Beck,Play,9543,92,416123,8
1995,Show Boat,Gershwin,Musical,14397,94,856441,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9532,98,450247,8
1995,Sunset Boulevard,Minskoff,Musical,12246,90,755882,8
1995,The Tempest,Broadhurst,Play,6760,74,308285,0
1995,Victor/Victoria,Marquis,Musical,12923,101,795510,0
1995,Beauty And The Beast,Palace,Musical,13165,95,663339,8
1995,Garden District,Circle In The Square,Play,3266,56,75046,8
1995,Having Our Say,Booth,Play,4511,72,131067,8
1995,Master Class,Golden,Play,3815,96,117959,0
1995,Miss Saigon,Broadway,Musical,12647,91,567215,8
1995,Moon Over Buffalo,Martin Beck,Play,9680,94,428099,8
1995,Sacrilege,Belasco,Play,2355,46,50389,0
1995,Show Boat,Gershwin,Musical,14349,94,858485,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9389,97,464725,8
1995,Sunset Boulevard,Minskoff,Musical,12956,95,800164,8
1995,The Tempest,Broadhurst,Play,7066,77,337611,0
1995,Victor/Victoria,Marquis,Musical,11298,88,639582,7
1995,Beauty And The Beast,Palace,Musical,13120,94,696326,8
1995,Danny Gans On Broadway,Neil Simon,Special,3700,34,34350,0
1995,Garden District,Circle In The Square,Play,4515,78,102772,8
1995,Having Our Say,Booth,Play,4218,68,123084,8
1995,Master Class,Golden,Play,5550,87,187789,1
1995,Miss Saigon,Broadway,Musical,11671,84,536493,8
1995,Moon Over Buffalo,Martin Beck,Play,9036,87,392449,8
1995,Sacrilege,Belasco,Play,4059,50,100372,5
1995,Show Boat,Gershwin,Musical,13382,87,771528,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8532,88,427291,8
1995,Sunset Boulevard,Minskoff,Musical,12171,89,753290,8
1995,The Tempest,Broadhurst,Play,7050,77,345210,6
1995,Victor/Victoria,Marquis,Musical,12936,101,800731,8
1995,Beauty And The Beast,Palace,Musical,12214,88,638918,8
1995,Danny Gans On Broadway,Neil Simon,Special,4571,38,50012,6
1995,Having Our Say,Booth,Play,4416,71,128169,8
1995,Master Class,Golden,Play,5981,94,203405,8
1995,Miss Saigon,Broadway,Musical,11400,82,515617,8
1995,Moon Over Buffalo,Martin Beck,Play,8504,82,377616,8
1995,Sacrilege,Belasco,Play,4637,57,110587,8
1995,Show Boat,Gershwin,Musical,13354,87,771823,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8290,85,434176,8
1995,Sunset Boulevard,Minskoff,Musical,11512,84,714382,8
1995,The Tempest,Broadhurst,Play,7866,86,383491,8
1995,Victor/Victoria,Marquis,Musical,12936,101,821693,8
1995,Beauty And The Beast,Palace,Musical,12067,87,631152,8
1995,Having Our Say,Booth,Play,4872,78,128162,8
1995,Holiday,Circle In The Square,Play,968,67,21750,0
1995,Master Class,Golden,Play,6298,99,216747,8
1995,Miss Saigon,Broadway,Musical,11813,85,532205,8
1995,Moon Over Buffalo,Martin Beck,Play,8100,78,370784,8
1995,Sacrilege,Belasco,Play,4343,53,96106,8
1995,School For Scandal,Lyceum,Play,1120,15,27661,1
1995,Show Boat,Gershwin,Musical,13535,88,785770,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8148,84,421594,8
1995,Sunset Boulevard,Minskoff,Musical,12137,89,745583,8
1995,The Tempest,Broadhurst,Play,7733,84,382764,8
1995,Victor/Victoria,Marquis,Musical,12936,101,820843,8
1995,Beauty And The Beast,Palace,Musical,13838,99,727014,8
1995,Having Our Say,Booth,Play,3970,64,137214,8
1995,Holiday,Circle In The Square,Play,3304,57,70534,0
1995,Master Class,Golden,Play,5529,100,205230,7
1995,Miss Saigon,Broadway,Musical,13510,97,662062,8
1995,Moon Over Buffalo,Martin Beck,Play,8281,80,393236,8
1995,Show Boat,Gershwin,Musical,14008,91,887399,8
1995,Smokey Joe'S Cafe,Virginia,Musical,9366,97,490944,8
1995,Sunset Boulevard,Minskoff,Musical,12767,93,796183,8
1995,The Tempest,Broadhurst,Play,8405,92,435911,8
1995,Victor/Victoria,Marquis,Musical,12936,101,835853,8
1995,Beauty And The Beast,Palace,Musical,13174,95,684490,8
1995,Cats,Winter Garden,Musical,7837,66,354913,8
1995,Defending The Caveman,Helen Hayes,Play,2790,78,105996,6
1995,Grease,Eugene O'Neill,Musical,7317,83,390907,8
1995,Smokey Joe'S Cafe,Virginia,Musical,7996,82,445455,8
1995,The Tempest,Broadhurst,Play,7580,83,390328,8
1995,Beauty And The Beast,Palace,Musical,13862,100,715003,8
1995,Cats,Winter Garden,Musical,9484,80,433319,8
1995,Defending The Caveman,Helen Hayes,Play,2792,78,108064,6
1995,Grease,Eugene O'Neill,Musical,7681,87,409963,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8951,92,492586,8
1995,The Tempest,Broadhurst,Play,7571,83,388676,8
1995,Beauty And The Beast,Palace,Musical,13486,97,701315,8
1995,Cats,Winter Garden,Musical,8666,73,393551,8
1995,Defending The Caveman,Helen Hayes,Play,2527,71,94250,6
1995,Grease,Eugene O'Neill,Musical,7453,85,398497,8
1995,Smokey Joe'S Cafe,Virginia,Musical,8400,87,466181,8
1995,The Tempest,Broadhurst,Play,7372,80,380003,8
1995,Beauty And The Beast,Palace,Musical,13375,96,699409,8
1995,Cats,Winter Garden,Musical,11281,95,435347,8
1995,Defending The Caveman,Helen Hayes,Play,2279,64,76544,6
1995,Grease,Eugene O'Neill,Musical,7470,85,402643,8
1995,Smokey Joe'S Cafe,Virginia,Musical,7476,77,384549,8
1995,The Tempest,Broadhurst,Play,7951,87,407653,8
1995,Beauty And The Beast,Palace,Musical,14104,101,763143,8
1995,Cats,Winter Garden,Musical,12087,102,701573,8
1995,Defending The Caveman,Helen Hayes,Play,4543,95,188442,8
1995,Grease,Eugene O'Neill,Musical,10082,102,596650,9
1995,Smokey Joe'S Cafe,Virginia,Musical,10548,97,735537,9
1995,The Tempest,Broadhurst,Play,9314,102,527742,8
1996,Beauty And The Beast,Palace,Musical,13608,98,694157,8
1996,Cats,Winter Garden,Musical,8514,72,391112,8
1996,Defending The Caveman,Helen Hayes,Play,2470,69,88330,6
1996,Grease,Eugene O'Neill,Musical,6671,87,362386,7
1996,Smokey Joe'S Cafe,Virginia,Musical,7690,91,365602,7
1996,Beauty And The Beast,Palace,Musical,12201,88,614481,8
1996,Cats,Winter Garden,Musical,7712,74,295292,7
1996,Defending The Caveman,Helen Hayes,Play,2476,69,90734,6
1996,Grease,Eugene O'Neill,Musical,7301,83,354359,8
1996,Smokey Joe'S Cafe,Virginia,Musical,7540,78,345309,8
1996,Beauty And The Beast,Palace,Musical,12119,87,621087,8
1996,Cats,Winter Garden,Musical,8862,75,330317,8
1996,Defending The Caveman,Helen Hayes,Play,2805,78,105532,6
1996,Grease,Eugene O'Neill,Musical,7231,82,335954,8
1996,Smokey Joe'S Cafe,Virginia,Musical,7231,75,335954,8
1996,Beauty And The Beast,Palace,Musical,12279,88,627837,8
1996,Cats,Winter Garden,Musical,8006,68,301075,8
1996,Defending The Caveman,Helen Hayes,Play,2978,83,108075,6
1996,Grease,Eugene O'Neill,Musical,7169,82,313388,8
1996,Smokey Joe'S Cafe,Virginia,Musical,8319,86,366422,8
